pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht 
235.822 -0.280272 -2.5711 180.895 1.63043 1.86142 569.253 0.814603 0.686279 0.826072 0.864787 42.3085 1.46356 0.397859 691.024 
273.189 0.797483 -1.28999 169.18 3.62261 1.62733 995.635 0.506736 0.58304 0.71471 0.762261 21.104 -2.60477 1.09051 580.282 
207.659 0.788707 2.59278 172.042 -1.49605 -0.815498 660.174 0.77515 0.845412 0.826768 0.904824 17.9337 1.95705 0.635728 425.499 
140.762 -0.348376 2.47526 129.778 2.28942 -1.04592 551.105 0.734784 0.841408 0.915155 0.743956 12.3041 2.20716 0.111492 318.073 
357.946 -0.496636 2.76283 319.284 -0.45771 -0.45362 705.657 0.76872 0.422276 0.837702 0.808356 42.9122 -0.147629 0.305991 713.556 
158.536 -2.36402 -2.55911 137.023 -0.826704 -0.224361 397.883 0.647951 0.428226 0.654122 0.71722 43.8397 1.7072 1.12472 356.904 
218.022 1.50756 -0.907097 126.079 -0.891277 1.874 608.408 0.560359 0.475834 0.59443 0.782705 16.1515 0.828534 1.04547 572.048 
249.119 0.351142 0.680844 155.496 -0.388238 -2.47611 423.869 0.654631 0.681844 0.76465 0.780017 52.159 -2.56432 0.0882094 452.285 
245.039 -0.568371 -0.539045 161.791 0.400855 2.96265 448.416 0.853463 0.679876 0.810845 0.916133 18.5068 -3.0707 2.53165 554.312 
154.119 2.51031 -0.204143 117.553 1.01826 3.00916 352.361 0.599219 0.840428 0.812812 0.67143 20.6996 3.11659 0.107429 298.752 
154.603 -1.35023 1.66853 144.421 -0.554358 -1.42107 337.474 0.584322 0.427403 0.841093 0.794348 7.26512 2.96277 1.24225 301.605 
297.594 0.549528 1.57891 276.128 1.08324 -0.955283 581.639 0.884838 0.605854 0.881501 0.838601 26.6124 -2.12695 0.564265 725.921 
157.355 -0.437191 2.13058 132.558 1.28196 -0.713403 405.42 0.639691 0.775374 0.912438 0.789438 32.2141 0.0242912 0.737695 423.372 
162.789 0.236599 -0.509456 134.024 -0.407368 2.32235 335.752 0.38027 0.494719 0.620108 0.873402 14.0901 2.19256 0.129789 492.4 
177.392 -0.548397 1.82931 162.974 3.46825 -0.486677 1291.39 0.830721 0.503087 0.856286 0.774506 22.3632 2.34945 0.520138 448.195 
443.283 0.160087 -2.0231 231.999 -0.870787 1.30802 759.607 0.431244 0.717851 0.708916 0.692205 73.1032 0.82487 0.483147 869.092 
197.754 1.42608 -1.91854 149.935 1.00396 1.08961 364.756 0.728831 0.676178 0.81383 0.879182 2.70375 2.03141 0.80836 395.306 
228.327 1.0185 2.07347 200.814 0.75347 -0.934906 441.871 0.702485 0.491119 0.653844 0.821845 16.7486 1.31253 0.760939 468.866 
195.132 2.09352 -1.77025 143.57 1.04552 0.89558 390.497 0.730653 0.693806 0.672746 0.752368 18.9007 -2.1776 0.407354 410.843 
353.539 -2.36346 -2.02439 315.168 -0.0932384 1.04045 1173.79 0.423985 0.681788 0.68116 0.847853 35.6678 -2.23294 0.131798 760.527 
